method,source_gene,target_gene,f_score_mean,recall_mean
meandifference,RPL37,SRP9,0.13261124537222044,1.0
meandifference,RPL37,SRRM1,0.05886537829107005,0.0
meandifference,RPL37,SRRM2,0.07854135022856176,0.0
meandifference,RPL37,SRRT,0.08847803256286994,0.0
meandifference,RPL37,SRSF11,0.09476235760072754,0.0
meandifference,RPL37,SSRP1,0.07627667375728095,0.0
meandifference,RPL37,SUPT5H,0.07182055898773726,0.0
meandifference,RPL37,SUPT6H,0.03716695918681105,0.0
meandifference,RPL37,TBCA,0.11731595271778975,0.0
meandifference,RPL37,THOC2,0.11445737076145815,0.0
meandifference,RPL37,TIMM13,0.086664167296824,0.0
meandifference,RPL37,TKT,0.07314645800840165,0.0
meandifference,RPL37,TMEM258,0.0681982814487986,0.0
meandifference,RPL37,TMSB10,0.1393004058865664,0.0
meandifference,RPL37,TPX2,0.12243673521086805,0.0
meandifference,RPL37,TRA2B,0.0828615833264682,0.0
meandifference,RPL37,TRAPPC4,0.17316181881611875,0.0
meandifference,RPL37,TRMT112,0.09010738582973074,0.0
meandifference,RPL37,U2SURP,0.08545871590013895,0.0
meandifference,RPL37,UBA2,0.16857467684102925,0.0
meandifference,RPL37,UBE2L3,0.13022497898396396,0.0
meandifference,RPL37,UBE2M,0.14267902593756215,0.0
meandifference,RPL37,UBE2N,0.10834297595507811,0.0
meandifference,RPL37,UBL5,0.1134861874371923,0.0
meandifference,RPL37,UBTF,0.0961438404833771,0.0
meandifference,RPL37,UQCRC1,0.10754908857994676,0.0
meandifference,RPL37,UQCRQ,0.0632640208175981,0.0
meandifference,RPL37,UROD,0.1028114821973895,0.0
meandifference,RPL37,USP7,0.061238135972697054,0.0
meandifference,RPL37,VARS,0.0794051190643722,0.0
meandifference,RPL37,VCP,0.2784414290214708,0.0
meandifference,RPL37,WBP11,0.07374454203491435,0.0
meandifference,RPL37,WDR12,0.09405790950081734,0.0
meandifference,RPL37,WDR3,0.0808204537754907,0.0
meandifference,RPL37,WDR36,0.1175037220543591,0.0
meandifference,RPL37,XPO1,0.054724137857135,0.0
meandifference,RPL37,YARS,0.0995049490399385,0.0
meandifference,RPL37,ZMAT2,0.08212116752310569,0.0
meandifference,RPL37,ZNF207,0.108163011155609,0.0
meandifference,RPL37A,AATF,0.2135438703998074,0.0
meandifference,RPL37A,ABCE1,0.13664988976451395,1.0
meandifference,RPL37A,ABCF1,0.05197506131529805,0.0
meandifference,RPL37A,ACIN1,0.14054050110590885,0.0
meandifference,RPL37A,ACTB,0.0661371733530815,0.0
meandifference,RPL37A,ACTR2,0.09846562732859596,0.0
meandifference,RPL37A,AHCTF1,0.10831811780342782,0.0
meandifference,RPL37A,ALYREF,0.19031002211848685,0.0
meandifference,RPL37A,ANAPC15,0.048261331052854246,0.0
meandifference,RPL37A,ANKRD11,0.09186071952828465,0.0
meandifference,RPL37A,AP2M1,0.1645620880952153,0.0
meandifference,RPL37A,ARCN1,0.14473120010495175,0.0
meandifference,RPL37A,ARGLU1,0.0755619958516847,0.0
meandifference,RPL37A,ARPC2,0.21836772276734445,0.0
meandifference,RPL37A,ARPC4,0.15040139404291314,0.0
meandifference,RPL37A,ATP6V0B,0.32971795078874255,0.0
meandifference,RPL37A,BANF1,0.05546253277174545,0.0
meandifference,RPL37A,BDP1,0.09331908799094854,0.0
meandifference,RPL37A,BOP1,0.05162566687736485,0.0
meandifference,RPL37A,BRK1,0.2221139462115851,0.0
meandifference,RPL37A,BUB1,0.07088800594479305,0.0
meandifference,RPL37A,BUB3,0.0762292807384476,0.0
meandifference,RPL37A,C19orf53,0.07202287234389095,0.0
meandifference,RPL37A,C1QBP,0.1524473176152595,0.0
meandifference,RPL37A,C9orf16,0.19072375290999144,0.0
meandifference,RPL37A,C9orf78,0.08165444067571445,0.0
meandifference,RPL37A,CCT2,0.26168254170118216,0.0
meandifference,RPL37A,CCT3,0.05645453565460409,0.0
meandifference,RPL37A,CCT4,0.1680207775870135,0.0
meandifference,RPL37A,CCT7,0.09429121794490611,0.0
meandifference,RPL37A,CDC27,0.16673538103779975,0.0
meandifference,RPL37A,CDC37,0.0496250068474927,0.0
meandifference,RPL37A,CDK1,0.05139160445625915,0.0
meandifference,RPL37A,CHEK1,0.1426158941743596,0.0
meandifference,RPL37A,CHORDC1,0.08657254483434204,0.0
meandifference,RPL37A,CIAO1,0.15987537753313316,0.0
meandifference,RPL37A,CKAP5,0.07429081099039525,0.0
meandifference,RPL37A,CLTC,0.09260199506035735,0.0
meandifference,RPL37A,CNOT1,0.08480346045898646,0.0
meandifference,RPL37A,COPS6,0.5154121301708444,0.0
meandifference,RPL37A,COPZ1,0.189522218568708,0.0
meandifference,RPL37A,COX7C,0.09726230752820175,1.0
meandifference,RPL37A,CPSF3,0.1294914983348216,0.0
meandifference,RPL37A,CSE1L,0.08650693666873195,0.0
meandifference,RPL37A,CSNK1A1,0.42283855342642634,0.0
meandifference,RPL37A,CYCS,0.15730541087506344,0.0
meandifference,RPL37A,DCUN1D5,0.1420288971960853,0.0
meandifference,RPL37A,DDX24,0.13268246628354866,0.0
meandifference,RPL37A,DDX46,0.08203342041919885,0.0
meandifference,RPL37A,DDX5,0.1433870190924622,0.0
meandifference,RPL37A,DENR,0.33201692870812094,0.0
meandifference,RPL37A,DHX15,0.1451939141434708,0.0
meandifference,RPL37A,DHX36,0.25075528764826643,0.0
meandifference,RPL37A,DLD,0.1014680449747977,0.0
meandifference,RPL37A,DNAJA1,0.08134559264433194,0.0
meandifference,RPL37A,DNAJC19,0.13768690590799781,0.0
meandifference,RPL37A,DNAJC8,0.2567114547090209,0.0
meandifference,RPL37A,DNMT1,0.0787730891060026,0.0
meandifference,RPL37A,DNTTIP2,0.11249791857346969,0.0
meandifference,RPL37A,DRAP1,0.5339845112391086,0.0
meandifference,RPL37A,DYNC1H1,0.1053633290376069,0.0
meandifference,RPL37A,DYNC1I2,0.21347721327453695,0.0
meandifference,RPL37A,EEF1G,0.1388837553793902,1.0
meandifference,RPL37A,EEF2,0.27948161539512584,1.0
meandifference,RPL37A,EGLN2,0.28746705257435534,0.0
meandifference,RPL37A,EIF2B5,0.12402215389621685,0.0
meandifference,RPL37A,EIF2S1,0.31108444023388654,0.0
meandifference,RPL37A,EIF3A,0.1295639517777324,0.0
meandifference,RPL37A,EIF3D,0.3710866408603488,0.0
meandifference,RPL37A,EIF3E,0.10153798734382019,0.0
meandifference,RPL37A,EIF3H,0.1467257052225152,1.0
meandifference,RPL37A,EIF3M,0.12630375573212,0.0
meandifference,RPL37A,EIF4E,0.26405620339549885,0.0
meandifference,RPL37A,EIF4G1,0.19216465154565054,0.0
meandifference,RPL37A,EIF4G2,0.1082092520864516,0.0
meandifference,RPL37A,EIF5,0.3251614908036172,0.0
meandifference,RPL37A,EXOC3,0.1916695972604455,0.0
meandifference,RPL37A,GAPDH,0.0865850067054051,0.0
meandifference,RPL37A,GARS,0.0541463979540711,0.0
meandifference,RPL37A,GNL2,0.15643616025111218,1.0
meandifference,RPL37A,GPN3,0.05233384170004115,0.0
meandifference,RPL37A,GTF2A2,0.14912369187329094,0.0
meandifference,RPL37A,GTF3C6,0.08603555447422159,0.0
meandifference,RPL37A,H3F3A,0.12211067245445101,0.0
meandifference,RPL37A,HEATR1,0.09011961717185575,0.0
meandifference,RPL37A,HIRA,0.060574931971335,0.0
meandifference,RPL37A,HMGB1,0.1409111540610926,0.0
meandifference,RPL37A,HNRNPC,0.06822196497855405,0.0
meandifference,RPL37A,HNRNPM,0.07676339920104475,1.0
meandifference,RPL37A,HNRNPR,0.05114053525872175,0.0
meandifference,RPL37A,HSPA5,0.5284591608288065,0.0
meandifference,RPL37A,HSPA8,0.3492912159663407,0.0
meandifference,RPL37A,HSPA9,0.05674060727703755,0.0
meandifference,RPL37A,HSPD1,0.22787484663002228,0.0
meandifference,RPL37A,IARS2,0.0789697711768545,0.0
meandifference,RPL37A,ICE1,0.05009406432151175,0.0
meandifference,RPL37A,IK,0.3785209874664255,0.0
meandifference,RPL37A,KIF11,0.09343905198033604,0.0
meandifference,RPL37A,KPNB1,0.19137307376546558,0.0
meandifference,RPL37A,KRR1,0.3459414410318735,0.0
meandifference,RPL37A,KRT10,0.13525159532782943,0.0
meandifference,RPL37A,KRT8,0.07411056779839215,0.0
meandifference,RPL37A,LIMS1,0.3252148728309209,0.0
meandifference,RPL37A,LSM2,0.0775992913112121,0.0
meandifference,RPL37A,LSM5,0.13153228836325165,0.0
meandifference,RPL37A,LSM6,0.14536906216193976,0.0
meandifference,RPL37A,LTV1,0.11756194845305204,0.0
meandifference,RPL37A,MAGOH,0.3128513352008063,0.0
meandifference,RPL37A,MED1,0.17575321103337516,0.0
meandifference,RPL37A,MED10,0.4830472018296854,0.0
meandifference,RPL37A,METAP2,0.0900637707897109,0.0
meandifference,RPL37A,MRPL14,0.1117105843284587,0.0
meandifference,RPL37A,MRPL18,0.0648611052717878,0.0
meandifference,RPL37A,MRPL3,0.09617872463903275,1.0
meandifference,RPL37A,MRPL36,0.0970183919887468,0.0
meandifference,RPL37A,MRPS35,0.37176500091222275,0.0
meandifference,RPL37A,MYCBP,0.0954641934280259,0.0
meandifference,RPL37A,MZT1,0.08524233729462545,0.0
meandifference,RPL37A,NAA38,0.1211785342863804,0.0
meandifference,RPL37A,NACA,0.24068754013721189,0.0
meandifference,RPL37A,NASP,0.0569002264004297,0.0
meandifference,RPL37A,NCBP2,0.0705872046991642,0.0
meandifference,RPL37A,NCL,0.29863041380023087,1.0
meandifference,RPL37A,NDUFA2,0.3182176238214105,0.0
meandifference,RPL37A,NDUFAB1,0.0871361257766812,0.0
meandifference,RPL37A,NDUFB10,0.11832627078869179,0.0
meandifference,RPL37A,NDUFB6,0.1039590533316135,0.0
meandifference,RPL37A,NDUFB8,0.24170050023420486,0.0
meandifference,RPL37A,NDUFS5,0.0457723788451654,0.0
meandifference,RPL37A,NEDD8,0.21310560922196492,1.0
meandifference,RPL37A,NIFK,0.2756848677525249,0.0
meandifference,RPL37A,NIP7,0.08997776485131809,1.0
meandifference,RPL37A,NOL11,0.19136987805422107,0.0
meandifference,RPL37A,NUP107,0.07049474793308136,0.0
meandifference,RPL37A,NUP205,0.061047857933958546,0.0
meandifference,RPL37A,OSTC,0.057035738890282156,1.0
meandifference,RPL37A,OXA1L,0.3595730565810759,0.0
meandifference,RPL37A,PCBP2,0.11624397113641305,0.0
meandifference,RPL37A,PCID2,0.12074025736018781,0.0
meandifference,RPL37A,PDCD5,0.2797728062702584,0.0
meandifference,RPL37A,PDCD6,0.05912550124408665,0.0
meandifference,RPL37A,PDCD6IP,0.18388877618223273,0.0
meandifference,RPL37A,PFN1,0.07419354124421279,0.0
meandifference,RPL37A,PHB,0.04579671960204375,0.0
meandifference,RPL37A,PHB2,0.2578410152238267,0.0
meandifference,RPL37A,PKM,0.08654086066787105,0.0
meandifference,RPL37A,PMF1,0.11930553679231534,0.0
meandifference,RPL37A,PMPCB,0.21476148469562362,0.0
meandifference,RPL37A,PNISR,0.21641502351557035,0.0
meandifference,RPL37A,POLR2A,0.12126827044252284,0.0
meandifference,RPL37A,POLR2B,0.12150064304390715,0.0
meandifference,RPL37A,POLR2E,0.1081173979182008,0.0
meandifference,RPL37A,POLR2F,0.0515165199673855,0.0
meandifference,RPL37A,POLR2I,0.20070383815882736,0.0
meandifference,RPL37A,POP7,0.0695522955157287,0.0
meandifference,RPL37A,PPA1,0.046467665441851505,0.0
meandifference,RPL37A,PPIA,0.06957247417732834,0.0
meandifference,RPL37A,PPP1CA,0.10725215812634305,0.0
meandifference,RPL37A,PPP2R1A,0.059595417806953904,0.0
meandifference,RPL37A,PRELID1,0.0465723243870265,0.0
meandifference,RPL37A,PRELID3B,0.1759887218988621,0.0
meandifference,RPL37A,PRPF4B,0.12676798291339156,0.0
meandifference,RPL37A,PSMA1,0.07119995931822395,0.0
meandifference,RPL37A,PSMA3,0.115476198218122,0.0
meandifference,RPL37A,PSMA4,0.1019527493433631,0.0
meandifference,RPL37A,PSMB1,0.06178627109984655,0.0
meandifference,RPL37A,PSMB5,0.1083303576312534,0.0
meandifference,RPL37A,PSMB6,0.42908165610373944,0.0
meandifference,RPL37A,PSMB7,0.23540834457052806,0.0
meandifference,RPL37A,PSMC1,0.05133308675276795,0.0
meandifference,RPL37A,PSMC2,0.20463694590061443,0.0
meandifference,RPL37A,PSMC4,0.22756614462921654,0.0
meandifference,RPL37A,PSMD1,0.09782541757031425,0.0
meandifference,RPL37A,PSMD12,0.11600878428517225,0.0
meandifference,RPL37A,PSMD4,0.18222782130710816,0.0
meandifference,RPL37A,PSMD6,0.2600446370911104,0.0
meandifference,RPL37A,PSMD7,0.1923283234598414,0.0
meandifference,RPL37A,PSMG3,0.14203700903731303,0.0
meandifference,RPL37A,PTMA,0.3878499708144776,0.0
meandifference,RPL37A,QARS,0.06262993147888946,1.0
meandifference,RPL37A,RAC1,0.23390416511201484,0.0
meandifference,RPL37A,RAN,0.0953433959225298,0.0
meandifference,RPL37A,RARS,0.22943995109404303,0.0
meandifference,RPL37A,RBM4,0.209299807761679,0.0
meandifference,RPL37A,RPA2,0.1334911133747335,0.0
meandifference,RPL37A,RPA3,0.18998976475290685,0.0
meandifference,RPL37A,RPL10,0.20178464805919266,1.0
meandifference,RPL37A,RPL10A,0.0601099582913008,1.0
meandifference,RPL37A,RPL11,0.11702312114473451,1.0
meandifference,RPL37A,RPL12,0.1805915560364105,1.0
meandifference,RPL37A,RPL13,0.0344991189079581,1.0
meandifference,RPL37A,RPL13A,0.1374010705300563,1.0
meandifference,RPL37A,RPL14,0.08793835913060236,1.0
meandifference,RPL37A,RPL15,0.06380498460908005,1.0
meandifference,RPL37A,RPL17,0.0770242762844179,1.0
meandifference,RPL37A,RPL18,0.03288857689360875,1.0
meandifference,RPL37A,RPL19,0.05088231318034035,1.0
meandifference,RPL37A,RPL21,0.0677208485936871,1.0
meandifference,RPL37A,RPL23,0.1517611268856364,1.0
meandifference,RPL37A,RPL24,0.12213452889091606,1.0
meandifference,RPL37A,RPL26,0.07545256837538485,1.0
meandifference,RPL37A,RPL27A,0.29674404189629877,1.0
meandifference,RPL37A,RPL3,0.2659156975319966,1.0
meandifference,RPL37A,RPL30,0.028827437953257103,1.0
meandifference,RPL37A,RPL31,0.08121744768736885,1.0
meandifference,RPL37A,RPL32,0.0471710134517343,1.0
meandifference,RPL37A,RPL34,0.0357544506892021,1.0
meandifference,RPL37A,RPL36,0.14687436180386515,1.0
meandifference,RPL37A,RPL36AL,0.0643653944532797,1.0
meandifference,RPL37A,RPL37,0.04177111137765675,1.0
meandifference,RPL37A,RPL38,0.04604384121394525,1.0
meandifference,RPL37A,RPL4,0.0582521044380306,1.0
meandifference,RPL37A,RPL5,0.04004555928287105,1.0
meandifference,RPL37A,RPL6,0.08466448767098736,1.0
meandifference,RPL37A,RPL7,0.01719975137142315,1.0
meandifference,RPL37A,RPL8,0.10064599234242505,1.0
meandifference,RPL37A,RPL9,0.08670586944503486,1.0
